Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10032021,884895290,0001857
Trade Date <10-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,544,GLOBAL,EQ,477,445,93.29
20,545,GLOBOFFS,EQ,8378,6236,74.43
20,546,GLOBUSSPR,EQ,79020,50010,63.29
20,547,GMBREW,EQ,11217,6785,60.49
20,548,GMDCLTD,EQ,5249965,1012884,19.29
20,549,GMMPFAUDLR,EQ,44723,16917,37.83
20,550,GMRINFRA,EQ,12791934,2425933,18.96
20,551,GNA,EQ,70645,44281,62.68
20,552,GNFC,EQ,972945,323862,33.29
20,553,GOACARBON,EQ,88399,26224,29.67
20,554,GOCLCORP,EQ,10055,7153,71.14
20,555,GODFRYPHLP,EQ,30748,18882,61.41
20,556,GODHA,EQ,31863,24878,78.08
20,557,GODREJAGRO,EQ,72365,41589,57.47
20,558,GODREJCP,EQ,1013808,565729,55.80
20,559,GODREJIND,EQ,1828595,559715,30.61
20,560,GODREJPROP,EQ,1353732,330877,24.44
20,561,GOKEX,EQ,221371,115649,52.24
20,562,GOKUL,EQ,94604,33541,35.45
20,563,GOKULAGRO,EQ,81278,62602,77.02
20,564,GOLDBEES,EQ,5286384,4524480,85.59
20,565,GOLDENTOBC,EQ,7993,5010,62.68
20,566,GOLDIAM,EQ,90701,29244,32.24
20,567,GOLDSHARE,EQ,2272,1412,62.15
20,568,GOODLUCK,EQ,111683,55902,50.05
20,569,GOODYEAR,EQ,11813,8598,72.78
20,570,GPIL,EQ,86332,39661,45.94
20,571,GPPL,EQ,318081,131164,41.24
20,572,GPTINFRA,EQ,75222,39839,52.96
20,573,GRANULES,EQ,2655699,613915,23.12
20,574,GRAPHITE,EQ,6017320,1464813,24.34
20,575,GRASIM,EQ,1085941,338624,31.18
20,576,GRAVITA,EQ,208788,110416,52.88
20,577,GREAVESCOT,EQ,1344493,563209,41.89
20,578,GREENLAM,EQ,1202,571,47.50
20,579,GREENPANEL,EQ,3790776,2501470,65.99
20,580,GREENPLY,EQ,484728,243382,50.21
20,581,GRINDWELL,EQ,196981,171207,86.92
20,582,GROBTEA,EQ,264,151,57.20
20,583,GRPLTD,EQ,455,306,67.25
20,584,GRSE,EQ,127744,56914,44.55
20,585,GSCLCEMENT,EQ,225622,118737,52.63
20,586,GSFC,EQ,7857449,1911225,24.32
20,587,GSPL,EQ,754885,342775,45.41
20,588,GSS,EQ,179615,59150,32.93
20,589,GTL,EQ,107133,55993,52.26
20,590,GTLINFRA,EQ,52340449,16830181,32.16
20,591,GTNIND,EQ,2175,1941,89.24
20,592,GTNTEX,EQ,291,291,100.00
20,593,GTPL,EQ,60085,30867,51.37
20,594,GUFICBIO,EQ,46016,21128,45.91
20,595,GUJALKALI,EQ,212713,94251,44.31
20,596,GUJAPOLLO,EQ,917,678,73.94
20,597,GUJGASLTD,EQ,522995,193214,36.94
20,598,GULFOILLUB,EQ,12556,5925,47.19
20,599,GULFPETRO,EQ,49045,31155,63.52
20,600,GULPOLY,EQ,129970,54014,41.56
20,601,HAL,EQ,205561,85500,41.59
20,602,HAPPSTMNDS,EQ,1233931,377179,30.57
20,603,HARITASEAT,EQ,7076,4446,62.83
20,604,HARRMALAYA,EQ,439253,118187,26.91
20,605,HATHWAY,EQ,1996025,987195,49.46
20,606,HATSUN,EQ,43404,20072,46.24
20,607,HAVELLS,EQ,1891547,724389,38.30
20,608,HBANKETF,EQ,1217,726,59.65
20,609,HBLPOWER,EQ,475938,259627,54.55
20,610,HCC,EQ,11677672,6937085,59.40
20,611,HCG,EQ,619842,311270,50.22
20,612,HCL-INSYS,EQ,1175047,820673,69.84
20,613,HCLTECH,EQ,7694950,2968905,38.58
20,614,HDFC,EQ,2569360,1462427,56.92
20,615,HDFC,W3,13800,9000,65.22
20,616,HDFCAMC,EQ,149911,65339,43.59
20,617,HDFCBANK,EQ,5527508,2731601,49.42
20,618,HDFCLIFE,EQ,2422642,930424,38.41
20,619,HDFCMFGETF,EQ,979899,651396,66.48
20,620,HDFCNIFETF,EQ,8883,5834,65.68
20,621,HDFCSENETF,EQ,1240,628,50.65
20,622,HEG,EQ,1494503,273028,18.27
20,623,HEIDELBERG,EQ,188824,109807,58.15
20,624,HERANBA,EQ,1298178,291458,22.45
20,625,HERCULES,EQ,283686,79979,28.19
20,626,HERITGFOOD,EQ,237415,160810,67.73
20,627,HEROMOTOCO,EQ,787897,328117,41.64
20,628,HESTERBIO,EQ,2281,1495,65.54
20,629,HFCL,EQ,4197728,1724086,41.07
20,630,HGINFRA,EQ,61839,44064,71.26
20,631,HGS,EQ,31929,12665,39.67
20,632,HIKAL,EQ,358207,164456,45.91
20,633,HIL,EQ,7271,4531,62.32
20,634,HILTON,EQ,15355,9952,64.81
20,635,HIMATSEIDE,EQ,134463,59244,44.06
20,636,HINDALCO,EQ,10886045,3228251,29.65
20,637,HINDCOMPOS,EQ,6050,2749,45.44
20,638,HINDCOPPER,EQ,3792097,1286767,33.93
20,639,HINDNATGLS,EQ,149361,128974,86.35
20,640,HINDOILEXP,EQ,1091828,237859,21.79
20,641,HINDPETRO,EQ,10825300,2527107,23.34
20,642,HINDUNILVR,EQ,2696085,1547497,57.40
20,643,HINDZINC,EQ,726204,231459,31.87
20,644,HIRECT,EQ,13965,8637,61.85
20,645,HISARMETAL,EQ,20281,13515,66.64
20,646,HITECH,EQ,85532,29010,33.92
20,647,HITECHCORP,EQ,1882,1121,59.56
20,648,HITECHGEAR,EQ,10132,6525,64.40
20,649,HLEGLAS,EQ,17008,10560,62.09
20,650,HLVLTD,EQ,325797,246435,75.64
20,651,HMVL,EQ,122175,71069,58.17
20,652,HNDFDS,EQ,30043,17273,57.49
20,653,HNGSNGBEES,EQ,192,149,77.60
20,654,HOMEFIRST,EQ,243978,116917,47.92
20,655,HONAUT,EQ,7492,3788,50.56
20,656,HONDAPOWER,EQ,10170,4750,46.71
20,657,HOTELRUGBY,EQ,920,920,100.00
20,658,HOVS,EQ,19584,17982,91.82
20,659,HPL,EQ,286014,83543,29.21
20,660,HSCL,EQ,9126331,2730877,29.92
20,661,HSIL,EQ,63705,24334,38.20
20,662,HTMEDIA,EQ,259132,231378,89.29
20,663,HUDCO,EQ,7522890,2006148,26.67
20,664,HUDCO,N2,6033,5208,86.33
20,665,HUDCO,N3,1962,1250,63.71
20,666,HUDCO,N4,44,44,100.00
20,667,HUDCO,N5,160,160,100.00
20,668,HUDCO,N8,320,320,100.00
20,669,HUDCO,ND,192,192,100.00
20,670,HUDCO,NE,6291,5049,80.26
20,671,HUHTAMAKI,EQ,39677,24448,61.62
20,672,IBMFNIFTY,EQ,2705,660,24.40
20,673,IBREALEST,EQ,12477143,6478695,51.92
20,674,IBUCCREDIT,N6,30,30,100.00
20,675,IBUCCREDIT,N7,112,112,100.00
20,676,IBULHSGFIN,EQ,11706744,1281402,10.95
20,677,IBULHSGFIN,N8,204,154,75.49
20,678,IBULHSGFIN,NE,80,80,100.00
20,679,ICEMAKE,EQ,7656,6616,86.42
20,680,ICICI500,EQ,642,416,64.80
20,681,ICICIALPLV,EQ,14552,14342,98.56
20,682,ICICIB22,EQ,443656,403343,90.91
20,683,ICICIBANK,EQ,15838994,7569902,47.79
20,684,ICICIBANKN,EQ,27902,26727,95.79
20,685,ICICIBANKP,EQ,8580,6712,78.23
20,686,ICICIGI,EQ,397041,229928,57.91
20,687,ICICIGOLD,EQ,670477,612437,91.34
20,688,ICICILIQ,EQ,44153,21566,48.84
20,689,ICICILOVOL,EQ,2346,1526,65.05
20,690,ICICIM150,EQ,6088,3185,52.32
20,691,ICICIMCAP,EQ,16619,10285,61.89
20,692,ICICINF100,EQ,2693,1758,65.28
20,693,ICICINIFTY,EQ,55202,30743,55.69
20,694,ICICINV20,EQ,6891,5128,74.42
20,695,ICICINXT50,EQ,27865,25045,89.88
20,696,ICICIPRULI,EQ,1617245,838350,51.84
20,697,ICICISENSX,EQ,1630,939,57.61
20,698,ICICITECH,EQ,10201,6991,68.53
20,699,ICIL,EQ,316832,198216,62.56
20,700,ICRA,EQ,9715,8134,83.73
20,701,IDBI,EQ,61762303,18080262,29.27
20,702,IDBIGOLD,EQ,144,106,73.61
20,703,IDEA,EQ,130052014,39185755,30.13
20,704,IDFC,EQ,7284094,3854196,52.91
20,705,IDFCFIRSTB,EQ,22266796,4904631,22.03
20,706,IDFCFIRSTB,N8,11,11,100.00
20,707,IDFCFIRSTB,N9,27,24,88.89
20,708,IDFCFIRSTB,NA,24,16,66.67
20,709,IDFCFIRSTB,NC,8,8,100.00
20,710,IDFCFIRSTB,ND,106,91,85.85
20,711,IDFCFIRSTB,NE,1,1,100.00
20,712,IDFNIFTYET,EQ,72,47,65.28
20,713,IEX,EQ,2634359,1157653,43.94
20,714,IFBAGRO,EQ,3260,1974,60.55
20,715,IFBIND,EQ,34096,17787,52.17
20,716,IFCI,EQ,60992621,18635435,30.55
20,717,IFCI,NH,720,690,95.83
20,718,IFCI,NL,3,1,33.33
20,719,IFGLEXPOR,EQ,34962,23477,67.15
20,720,IGARASHI,EQ,201020,133234,66.28
20,721,IGL,EQ,2041810,864126,42.32
20,722,IGPL,EQ,42833,21771,50.83
20,723,IIFCL,N4,22,19,86.36
20,724,IIFL,EQ,556817,373078,67.00
20,725,IIFL,N4,1395,1393,99.86
20,726,IIFL,N5,3,3,100.00
20,727,IIFL,N6,1300,1300,100.00
20,728,IIFL,N9,1603,1603,100.00
20,729,IIFL,NA,50,50,100.00
20,730,IIFL,NB,20,20,100.00
20,731,IIFL,NC,56,54,96.43
20,732,IIFLSEC,EQ,815642,302153,37.04
20,733,IIFLWAM,EQ,12626,8946,70.85
20,734,IITL,EQ,942,446,47.35
20,735,IMAGICAA,EQ,313496,233355,74.44
20,736,IMFA,EQ,17875,9915,55.47
20,737,IMPAL,EQ,6623,4241,64.03
20,738,IMPEXFERRO,EQ,83098,83098,100.00
20,739,INDBANK,EQ,126832,92029,72.56
20,740,INDHOTEL,EQ,950440,387798,40.80
20,741,INDIACEM,EQ,1260660,437287,34.69
20,742,INDIAGLYCO,EQ,227741,88586,38.90
20,743,INDIAMART,EQ,389886,88089,22.59
20,744,INDIANB,EQ,1502020,604694,40.26
20,745,INDIANCARD,EQ,3845,2909,75.66
20,746,INDIANHUME,EQ,58257,27507,47.22
20,747,INDIGO,EQ,417598,62245,14.91
20,748,INDIGOPNTS,EQ,51215,35609,69.53
20,749,INDIGRID,IV,105462,86751,82.26
20,750,INDLMETER,EQ,3237,2607,80.54
20,751,INDNIPPON,EQ,12364,7389,59.76
20,752,INDOCO,EQ,134619,60993,45.31
20,753,INDORAMA,EQ,33650,21298,63.29
20,754,INDOSTAR,EQ,13477,10054,74.60
20,755,INDOTECH,EQ,51191,16977,33.16
20,756,INDRAMEDCO,EQ,173357,72177,41.63
20,757,INDSWFTLAB,EQ,74615,67786,90.85
20,758,INDUSINDBK,EQ,8832614,2604568,29.49
20,759,INDUSTOWER,EQ,1699707,658332,38.73
20,760,INEOSSTYRO,EQ,24854,20661,83.13
20,761,INFIBEAM,EQ,9210100,7439840,80.78
20,762,INFOBEAN,EQ,18934,13230,69.87
20,763,INFRABEES,EQ,963,545,56.59
20,764,INFY,EQ,7925984,3965517,50.03
20,765,INGERRAND,EQ,9510,5717,60.12
20,766,INNOVANA,SM,1000,1000,100.00
20,767,INNOVATIVE,SM,33000,33000,100.00
20,768,INOXLEISUR,EQ,355336,192843,54.27
20,769,INOXWIND,EQ,202636,93281,46.03
20,770,INSECTICID,EQ,15683,9364,59.71
20,771,INSPIRISYS,EQ,25034,19561,78.14
20,772,INTELLECT,EQ,382645,178101,46.54
20,773,INTENTECH,EQ,17888,14765,82.54
20,774,INVENTURE,EQ,347005,150000,43.23
20,775,IOB,EQ,5624826,2462122,43.77
20,776,IOC,EQ,21160710,6925917,32.73
20,777,IOLCP,EQ,355457,144411,40.63
20,778,IPCALAB,EQ,153284,101011,65.90
20,779,IRB,EQ,1964996,519710,26.45
20,780,IRBINVIT,IV,805000,602500,74.84
20,781,IRCON,EQ,3426570,1773827,51.77
20,782,IRCTC,EQ,1695813,273311,16.12
20,783,IREDA,N4,353,353,100.00
20,784,IREDA,N5,135,135,100.00
20,785,IRFC,EQ,11360743,5729920,50.44
20,786,IRFC,N1,204,204,100.00
20,787,IRFC,N2,115,112,97.39
20,788,IRFC,N3,40,40,100.00
20,789,IRFC,N4,1,1,100.00
20,790,IRFC,N7,100,100,100.00
20,791,IRFC,NA,106,106,100.00
20,792,IRFC,NE,23,22,95.65
20,793,IRFC,NF,33,28,84.85
20,794,IRFC,NI,14,14,100.00
20,795,IRFC,NJ,79,79,100.00
20,796,IRFC,NN,9,9,100.00
20,797,IRFC,NO,5450,5025,92.20
20,798,IRISDOREME,EQ,143138,73065,51.05
20,799,ISEC,EQ,188344,99310,52.73
20,800,ISFT,EQ,41343,26933,65.15
20,801,ISMTLTD,EQ,83083,70689,85.08
20,802,ITC,EQ,19603214,11394134,58.12
20,803,ITDC,EQ,8597024,754288,8.77
20,804,ITDCEM,EQ,461290,190705,41.34
20,805,ITI,EQ,874647,167814,19.19
20,806,IVC,EQ,156011,88321,56.61
20,807,IVZINGOLD,EQ,49,45,91.84
20,808,IVZINNIFTY,EQ,190,190,100.00
20,809,IZMO,EQ,16377,9094,55.53
20,810,JAGRAN,EQ,340104,213524,62.78
20,811,JAGSNPHARM,EQ,224253,39730,17.72
20,812,JAICORPLTD,EQ,1450606,350067,24.13
20,813,JAMNAAUTO,EQ,2599669,890654,34.26
20,814,JASH,EQ,10923,8752,80.12
20,815,JAYAGROGN,EQ,15301,11715,76.56
20,816,JAYBARMARU,EQ,15227,6401,42.04
20,817,JAYNECOIND,EQ,2149507,1326746,61.72
20,818,JAYSREETEA,EQ,178089,86466,48.55
20,819,JBCHEPHARM,EQ,91794,67937,74.01
20,820,JBFIND,EQ,181732,148894,81.93
20,821,JBMA,EQ,85799,41458,48.32
20,822,JCHAC,EQ,14470,7294,50.41
20,823,JETFREIGHT,SM,36000,36000,100.00
20,824,JETKNIT,SM,6000,6000,100.00
20,825,JINDALPHOT,EQ,22026,14603,66.30
20,826,JINDALPOLY,EQ,509935,267778,52.51
20,827,JINDALSAW,EQ,1718557,469961,27.35
20,828,JINDALSTEL,EQ,6903410,929416,13.46
20,829,JINDRILL,EQ,25691,14916,58.06
20,830,JINDWORLD,EQ,169681,17236,10.16
20,831,JISLJALEQS,EQ,8856569,5532576,62.47
20,832,J&KBANK,EQ,1174598,570554,48.57
20,833,JKCEMENT,EQ,172330,68718,39.88
20,834,JKIL,EQ,121890,76182,62.50
20,835,JKLAKSHMI,EQ,402011,201181,50.04
20,836,JKPAPER,EQ,571432,202988,35.52
20,837,JKTYRE,EQ,1020055,276810,27.14
20,838,JMA,EQ,5226,4983,95.35
20,839,JMCPROJECT,EQ,643235,264734,41.16
20,840,JMFINANCIL,EQ,2378594,1485398,62.45
20,841,JOCIL,EQ,4911,3565,72.59
20,842,JPASSOCIAT,EQ,12551362,6549675,52.18
20,843,JPINFRATEC,EQ,2004875,985937,49.18
20,844,JPPOWER,EQ,9757040,6114595,62.67
20,845,JSL,EQ,444797,192058,43.18
20,846,JSLHISAR,EQ,228182,129543,56.77
20,847,JSWENERGY,EQ,11468549,2709288,23.62
20,848,JSWHL,EQ,1586,392,24.72
20,849,JSWISPL,EQ,267567,193937,72.48
20,850,JSWSTEEL,EQ,6536253,1396348,21.36
20,851,JTEKTINDIA,EQ,161586,74562,46.14
20,852,JUBLFOOD,EQ,453299,107835,23.79
20,853,JUBLINDS,EQ,30826,21010,68.16
20,854,JUBLPHARMA,EQ,49467,24998,50.53
20,855,JUMPNET,EQ,83547,83547,100.00
20,856,JUNIORBEES,EQ,22602,14106,62.41
20,857,JUSTDIAL,EQ,1798330,426947,23.74
20,858,JYOTHYLAB,EQ,788958,656184,83.17
20,859,KABRAEXTRU,EQ,207782,72317,34.80
20,860,KAJARIACER,EQ,200185,116971,58.43
20,861,KAKATCEM,EQ,12932,8422,65.13
20,862,KALPATPOWR,EQ,175857,83105,47.26
20,863,KAMATHOTEL,EQ,70226,41496,59.09
20,864,KAMDHENU,EQ,49772,30081,60.44
20,865,KANANIIND,EQ,12228,5339,43.66
20,866,KANPRPLA,EQ,32740,21583,65.92
20,867,KANSAINER,EQ,375544,302190,80.47
20,868,KARDA,EQ,122270,52835,43.21
20,869,KARURVYSYA,EQ,1734871,1007406,58.07
20,870,KAUSHALYA,EQ,15393,15393,100.00
20,871,KAYA,EQ,24802,11533,46.50
20,872,KCP,EQ,357214,127809,35.78
20,873,KCPSUGIND,EQ,223392,114029,51.04
20,874,KDDL,EQ,3751,2833,75.53
20,875,KEC,EQ,110762,60692,54.79
20,876,KECL,EQ,56221,39096,69.54
20,877,KEERTI,EQ,63587,20517,32.27
20,878,KEI,EQ,61211,37234,60.83
20,879,KELLTONTEC,EQ,387315,202763,52.35
20,880,KENNAMET,EQ,2709,1426,52.64
20,881,KESORAMIND,EQ,2150565,644087,29.95
20,882,KEYFINSERV,EQ,653,513,78.56
20,883,KHADIM,EQ,46359,26491,57.14
20,884,KHAICHEM,EQ,532922,186432,34.98
20,885,KHANDSE,EQ,3509,3262,92.96
20,886,KICL,EQ,628,419,66.72
20,887,KILITCH,EQ,8627,7221,83.70
20,888,KINGFA,EQ,12918,7138,55.26
20,889,KIOCL,EQ,98867,58927,59.60
20,890,KIRIINDUS,EQ,184733,82343,44.57
20,891,KIRLFER,EQ,233213,85464,36.65
20,892,KIRLOSBROS,EQ,79216,38948,49.17
20,893,KIRLOSENG,EQ,243211,96663,39.74
20,894,KIRLOSIND,EQ,3127,2398,76.69
20,895,KITEX,EQ,1380280,490613,35.54
20,896,KKCL,EQ,5538,1855,33.50
20,897,KMSUGAR,EQ,262531,173205,65.98
20,898,KNRCON,EQ,1047951,280706,26.79
20,899,KOKUYOCMLN,EQ,185727,117860,63.46
20,900,KOLTEPATIL,EQ,103110,41003,39.77
20,901,KOPRAN,EQ,231090,94176,40.75
20,902,KOTAKBANK,EQ,2761470,982382,35.57
20,903,KOTAKBKETF,EQ,129885,92738,71.40
20,904,KOTAKGOLD,EQ,43801,27160,62.01
20,905,KOTAKIT,EQ,25696,20743,80.72
20,906,KOTAKNIFTY,EQ,52656,11491,21.82
20,907,KOTAKNV20,EQ,2413,2190,90.76
20,908,KOTAKPSUBK,EQ,44444,31048,69.86
20,909,KOTARISUG,EQ,40328,29353,72.79
20,910,KOTHARIPET,EQ,48503,24172,49.84
20,911,KOTHARIPRO,EQ,3463,2634,76.06
20,912,KPITTECH,EQ,12204967,3793884,31.08
20,913,KPRMILL,EQ,149509,50697,33.91
20,914,KRBL,EQ,618584,393485,63.61
20,915,KREBSBIO,EQ,16690,11422,68.44
20,916,KRIDHANINF,EQ,106647,88068,82.58
20,917,KRISHANA,EQ,6031,4411,73.14
20,918,KRITIKA,SM,4000,4000,100.00
20,919,KSB,EQ,13798,8030,58.20
20,920,KSCL,EQ,171789,53225,30.98
20,921,KSL,EQ,44531,16507,37.07
20,922,KSOLVES,SM,900,900,100.00
20,923,KTKBANK,EQ,1875188,1108099,59.09
20,924,KUANTUM,EQ,175426,125344,71.45
20,925,LAGNAM,SM,6000,6000,100.00
20,926,LALPATHLAB,EQ,66916,33372,49.87
20,927,LAMBODHARA,EQ,241770,64903,26.84
20,928,LAOPALA,EQ,208688,158183,75.80
20,929,LASA,EQ,115266,62832,54.51
20,930,LAURUSLABS,EQ,4060225,1910265,47.05
20,931,LAXMICOT,SM,6000,6000,100.00
20,932,LAXMIMACH,EQ,15459,8583,55.52
20,933,LEMONTREE,EQ,705108,384989,54.60
20,934,LEXUS,SM,4000,4000,100.00
20,935,LFIC,EQ,234,138,58.97
20,936,LGBBROSLTD,EQ,822524,297718,36.20
20,937,LIBERTSHOE,EQ,31882,16360,51.31
20,938,LICHSGFIN,EQ,1920663,359688,18.73
20,939,LICNETFGSC,EQ,2882,2625,91.08
20,940,LICNETFN50,EQ,1025,648,63.22
20,941,LICNETFSEN,EQ,1136,4,0.35
20,942,LICNFNHGP,EQ,1163,607,52.19
20,943,LIKHITHA,EQ,82630,35377,42.81
20,944,LINCOLN,EQ,744923,276303,37.09
20,945,LINCPEN,EQ,8893,8629,97.03
20,946,LINDEINDIA,EQ,38867,22889,58.89
20,947,LIQUIDBEES,EQ,639039,456571,71.45
20,948,LIQUIDETF,EQ,16389,14897,90.90
20,949,LOTUSEYE,EQ,84538,39874,47.17
20,950,LOVABLE,EQ,19958,15454,77.43
20,951,LSIL,EQ,1663755,1663755,100.00
20,952,LT,EQ,2210547,968905,43.83
20,953,L&TFH,EQ,8437286,1057985,12.54
20,954,L&TFINANCE,NA,102,102,100.00
20,955,L&TFINANCE,NC,275,275,100.00
20,956,L&TFINANCE,NQ,100,100,100.00
20,957,L&TFINANCE,NY,100,100,100.00
20,958,L&TFINANCE,Y1,40,40,100.00
20,959,L&TFINANCE,Y5,50,50,100.00
20,960,L&TFINANCE,Y7,28,28,100.00
20,961,LTI,EQ,1096653,336748,30.71
20,962,LTMFEOF2R,MF,139000,116000,83.45
20,963,LTTS,EQ,745642,190599,25.56
20,964,LUMAXIND,EQ,5002,3099,61.96
20,965,LUMAXTECH,EQ,106679,58128,54.49
20,966,LUPIN,EQ,1598764,422435,26.42
20,967,LUXIND,EQ,90251,62176,68.89
20,968,LYPSAGEMS,EQ,18003,13635,75.74
20,969,M100,EQ,44539,26035,58.45
20,970,M14RG,MF,32038,32038,100.00
20,971,M15RD,MF,7500,7500,100.00
20,972,M15RG,MF,100,100,100.00
20,973,M50,EQ,1868,1712,91.65
20,974,MAANALU,EQ,8355,4492,53.76
20,975,MADHAV,EQ,75946,46123,60.73
20,976,MADHUCON,EQ,31554,26380,83.60
20,977,MAESGETF,EQ,1826,1568,85.87
20,978,MAGADSUGAR,EQ,7512,3948,52.56
20,979,MAGMA,EQ,4783917,3299619,68.97
20,980,MAGNUM,EQ,60830,54348,89.34
20,981,MAHABANK,EQ,5253068,2938922,55.95
20,982,MAHASTEEL,EQ,45858,29051,63.35
20,983,MAHEPC,EQ,142578,69466,48.72
20,984,MAHESHWARI,EQ,53591,26869,50.14
20,985,MAHICKRA,SM,13500,10500,77.78
20,986,MAHINDCIE,EQ,281599,168899,59.98
20,987,MAHLIFE,EQ,37226,24110,64.77
20,988,MAHLOG,EQ,243695,91549,37.57
20,989,MAHSCOOTER,EQ,2541,1563,61.51
20,990,MAHSEAMLES,EQ,147710,92294,62.48
20,991,MAITHANALL,EQ,26966,15972,59.23
20,992,MALUPAPER,EQ,25995,14896,57.30
20,993,MAN50ETF,EQ,20817,18666,89.67
20,994,MANAKALUCO,EQ,6669,6277,94.12
20,995,MANAKCOAT,EQ,158173,42814,27.07
20,996,MANAKSIA,EQ,79112,58822,74.35
20,997,MANAKSTEEL,EQ,32644,29856,91.46
20,998,MANALIPETC,EQ,506051,272408,53.83
20,999,MANAPPURAM,EQ,5138912,2345952,45.65
20,1000,MANGALAM,EQ,65035,23876,36.71
20,1001,MANGCHEFER,EQ,396232,174703,44.09
20,1002,MANGLMCEM,EQ,34144,18337,53.70
20,1003,MANGTIMBER,EQ,8298,4192,50.52
20,1004,MANINDS,EQ,386672,150015,38.80
20,1005,MANINFRA,EQ,4433055,1118232,25.22
20,1006,MANUGRAPH,EQ,59238,29465,49.74
20,1007,MANXT50,EQ,1491,1402,94.03
20,1008,MARATHON,EQ,78709,71895,91.34
20,1009,MARICO,EQ,1673234,897842,53.66
20,1010,MARINE,EQ,243957,87404,35.83
20,1011,MARKSANS,EQ,2834171,853320,30.11
20,1012,MARSHALL,SM,3000,3000,100.00
20,1013,MARUTI,EQ,659270,234347,35.55
20,1014,MASFIN,EQ,22677,13994,61.71
20,1015,MASTEK,EQ,167312,68351,40.85
20,1016,MATRIMONY,EQ,28199,10536,37.36
20,1017,MAWANASUG,EQ,81528,45243,55.49
20,1018,MAXHEALTH,EQ,810077,543274,67.06
20,1019,MAXIND,EQ,176067,99484,56.50
20,1020,MAXVIL,EQ,363032,109511,30.17
20,1021,MAYURUNIQ,EQ,422991,144289,34.11
20,1022,MAZDA,EQ,3492,1819,52.09
20,1023,MAZDOCK,EQ,692482,235068,33.95
20,1024,MBLINFRA,EQ,128995,100334,77.78
20,1025,MCDHOLDING,EQ,19465,17628,90.56
20,1026,MCDOWELL-N,EQ,1385971,483291,34.87
20,1027,MCL,EQ,19863,17311,87.15
20,1028,MCLEODRUSS,EQ,424847,342313,80.57
20,1029,MCX,EQ,165787,87296,52.66
20,1030,MEGASOFT,EQ,133229,80891,60.72
20,1031,MEGH,EQ,10833597,3143004,29.01
20,1032,MENONBE,EQ,10052,6845,68.10
20,1033,MEP,EQ,624054,328237,52.60
20,1034,METROPOLIS,EQ,27052,9336,34.51
20,1035,MFSL,EQ,628524,220702,35.11
20,1036,MGEL,EQ,4607,3429,74.43
20,1037,MGL,EQ,447343,178904,39.99
20,1038,MHHL,SM,6000,3000,50.00
20,1039,MHRIL,EQ,23993,15462,64.44
20,1040,MIC,EQ,93738,93738,100.00
20,1041,MIDHANI,EQ,415450,174553,42.02
20,1042,MINDACORP,EQ,434147,212718,49.00
20,1043,MINDAIND,EQ,70972,32615,45.95
20,1044,MINDSPACE,RR,295400,246400,83.41
20,1045,MINDTECK,EQ,17613,11748,66.70
20,1046,MINDTREE,EQ,3329555,459985,13.82
20,1047,MIRZAINT,EQ,175683,96341,54.84
20,1048,MITCON,SM,20000,20000,100.00
20,1049,MITTAL,EQ,53993,47936,88.78
20,1050,M&M,EQ,3971353,1095463,27.58
20,1051,M&MFIN,EQ,4352952,871735,20.03
20,1052,M&MFIN,N2,384,384,100.00
20,1053,M&MFIN,N3,10,10,100.00
20,1054,MMFL,EQ,47711,41557,87.10
20,1055,MMP,EQ,15818,14410,91.10
20,1056,MMTC,EQ,9716745,2660887,27.38
20,1057,MOHITIND,EQ,24269,18659,76.88
20,1058,MOIL,EQ,335467,119321,35.57
20,1059,MOKSH,SM,54000,36000,66.67
20,1060,MOLDTECH,EQ,15543,10610,68.26
20,1061,MOLDTEKPP,E1,2089,1231,58.93
20,1062,MOLDTKPAC,EQ,17892,9147,51.12
20,1063,MOLDTKPAC,W1,986,972,98.58
20,1064,MONTECARLO,EQ,19211,11940,62.15
20,1065,MORARJEE,EQ,66594,37012,55.58
20,1066,MOREPENLAB,EQ,38444871,8666562,22.54
20,1067,MOTHERSUMI,EQ,14321622,5653288,39.47
20,1068,MOTILALOFS,EQ,112922,52171,46.20
20,1069,MOTOGENFIN,EQ,3298,2334,70.77
20,1070,MPHASIS,EQ,599154,171433,28.61
20,1071,MPSLTD,EQ,57081,51549,90.31
20,1072,MPTODAY,SM,2000,2000,100.00
20,1073,MRF,EQ,16992,3662,21.55
20,1074,MRPL,EQ,3240774,683774,21.10
20,1075,MSPL,EQ,67355,41232,61.22
20,1076,MSTCLTD,EQ,616540,138766,22.51
20,1077,MTEDUCARE,EQ,282209,122696,43.48
20,1078,MTNL,EQ,67276176,12804475,19.03
20,1079,MUKANDENGG,EQ,84531,59707,70.63
20,1080,MUKANDLTD,EQ,70039,49341,70.45
20,1081,MUKANDLTD,P1,51,51,100.00
20,1082,MUKTAARTS,EQ,14783,6074,41.09
20,1083,MUNJALAU,EQ,118866,55977,47.09
20,1084,MUNJALSHOW,EQ,16103,10051,62.42
20,1085,MURUDCERA,EQ,150017,78290,52.19
20,1086,MUTHOOTCAP,EQ,27652,12385,44.79
20,1087,MUTHOOTFIN,EQ,1742432,543136,31.17
20,1088,N100,EQ,77116,40067,51.96
20,1089,NABARD,N2,1648,1633,99.09
